Date,Worker_ID,Worker_Name,Primary_Skill,Secondary_Skill,Shift_Type,Attendance_Status,Regular_Hours,Overtime_Hours,Overtime_Rate_INR_per_Hour,Overtime_Payout_INR,Weekly_Holiday,PPE_Required,Insurance_Coverage_Basis_INR,Safety_Training_Status,Site_Role
2026-07-01,W-001,Worker 01,Masonry,Blockwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-12,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-13,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-14,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-15,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,A,0,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-16,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-17,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-18,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-19,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-20,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-21,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-22,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-23,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-24,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-25,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-26,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-27,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-28,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-29,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-30,W-015,Worker 15,Steel Fixing,Column Reinforcement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-01,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-02,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-03,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-04,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-05,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-06,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-07,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-08,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-09,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-10,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-11,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-12,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-13,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-14,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,A,0,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-15,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-16,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-17,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-18,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-19,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-20,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-21,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-22,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-23,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-24,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-25,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-26,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-27,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-28,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-29,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-30,W-016,Worker 16,Concrete Work,Concrete Placement,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-01,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-02,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-03,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-04,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-05,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-06,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-07,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-08,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-09,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-10,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-11,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-12,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-13,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,A,0,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-14,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-15,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-16,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-17,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-18,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-19,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-20,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-21,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-22,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-23,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-24,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-25,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-26,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-27,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-28,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-29,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-30,W-017,Worker 17,Concrete Work,Vibrator Operation,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-01,W-018,Worker 18,Concrete Work,Slab Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-02,W-018,Worker 18,Concrete Work,Slab Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-03,W-018,Worker 18,Concrete Work,Slab Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-04,W-018,Worker 18,Concrete Work,Slab Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-05,W-018,Worker 18,Concrete Work,Slab Finishing,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-06,W-018,Worker 18,Concrete Work,Slab Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-07,W-018,Worker 18,Concrete Work,Slab Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-08,W-018,Worker 18,Concrete Work,Slab Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-09,W-018,Worker 18,Concrete Work,Slab Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-10,W-018,Worker 18,Concrete Work,Slab Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-11,W-018,Worker 18,Concrete Work,Slab Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-12,W-018,Worker 18,Concrete Work,Slab Finishing,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-13,W-018,Worker 18,Concrete Work,Slab Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
